Selection,Scenario name,vehYear,vehPtType,dragCoef,frontalAreaM2,gliderKg,vehCgM,driveAxleWeightFrac,wheelBaseM,cargoKg,vehOverrideKg,maxFuelStorKw,fuelStorSecsToPeakPwr,fuelStorKwh,fuelStorKwhPerKg,maxFuelConvKw,fcEffMap,fcEffType,fuelConvSecsToPeakPwr,fuelConvBaseKg,fuelConvKwPerKg,mcPwrOutPerc,maxMotorKw,motorSecsToPeakPwr,stopStart,mcPeKgPerKw,mcPeBaseKg,maxEssKw,maxEssKwh,essKgPerKwh,essBaseKg,essRoundTripEff,essLifeCoefA,essLifeCoefB,wheelInertiaKgM2,numWheels,wheelRrCoef,wheelRadiusM,wheelCoefOfFric,minSoc,maxSoc,essDischgToFcMaxEffPerc,essChgToFcMaxEffPerc,maxAccelBufferMph,maxAccelBufferPercOfUseableSoc,percHighAccBuf,mphFcOn,kwDemandFcOn,altEff,chgEff,auxKw,forceAuxOnFC,transKg,transEff,compMassMultiplier,essToFuelOkError,maxRegen,valUddsMpgge,valHwyMpgge,valCombMpgge,valUddsKwhPerMile,valHwyKwhPerMile,valCombKwhPerMile,valCdRangeMi,valConst65MphKwhPerMile,valConst60MphKwhPerMile,valConst55MphKwhPerMile,valConst45MphKwhPerMile,valUnadjUddsKwhPerMile,valUnadjHwyKwhPerMile,val0To60Mph,valEssLifeMiles,valRangeMiles,valVehBaseCost,valMsrp,minFcTimeOn,idleFcKw,mcEffMap
357,2022 Chevrolet Colorado 2WD,2022,Conv,0.443338644,2.876602634,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,230.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007761179,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
358,2022 Mercedes-Benz AMG G63,2022,Conv,0.579260633,3.314960467,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,430.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.012359567,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
359,2022 Audi TT RS Coupe,2022,Conv,0.35672964,2.245344542,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,294.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.015429,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
360,2022 Volvo XC90 T6 AWD,2022,Conv,0.36370875,2.901746132,0,-0.53,0.59,2.6,0,2267.96,10000,1,10000,9.89,235.6411596,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008826659,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
361,2022 Porsche 911 GT3,2022,Conv,0.437822733,2.014857906,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,374.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.014296619,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
362,2022 Porsche 718 Boxster,2022,Conv,0.379646001,1.959580597,0,-0.53,0.59,2.6,0,1587.572,10000,1,10000,9.89,223.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01415995,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
363,2022 Alfa Romeo Giulia,2022,Conv,0.361117525,2.267340304,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,376.5784354,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011777423,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
364,2022 Porsche 718 Cayman GTS,2022,Conv,0.419578509,1.951804483,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,293.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.012956351,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
365,2022 Toyota Tacoma 4WD D-CAB MT TRD-ORP/PRO,2022,Conv,0.515549354,2.952685708,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,207.3,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011536623,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
366,2022 Infiniti QX80 4WD,2022,Conv,0.427770135,3.321255938,0,-0.53,0.59,2.6,0,2948.348,10000,1,10000,9.89,298.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.0082742,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
367,2022 Infiniti QX60 AWD,2022,Conv,0.33266906,3.287135361,0,-0.53,0.59,2.6,0,2267.96,10000,1,10000,9.89,220.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007451146,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
368,2022 Porsche 911 Carrera S Cabriolet,2022,Conv,0.429017338,2.042842043,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,330.478,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.014776427,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
369,2022 Lexus RX 350,2022,Conv,0.418057505,2.769579622,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,220.07,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007485761,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
370,2022 Chevrolet Traverse FWD,2022,Conv,0.359087765,3.04739197,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,233.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007148789,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
371,2022 Volvo XC40 T4,2022,Conv,0.360350252,2.624844105,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,139.4458761,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.00899128,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
372,2022 Aston Martin DBS,2022,Conv,0.471816051,2.141995716,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,533.1754085,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009064631,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
373,2022 Mitsubishi Eclipse Cross ES 2WD,2022,Conv,0.35777481,2.585053217,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,113.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008959953,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
374,2022 Nissan Pathfinder 4WD Platinum,2022,Conv,0.363003482,3.0287962,0,-0.53,0.59,2.6,0,2267.96,10000,1,10000,9.89,212.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007450489,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
375,2022 Land Rover Discovery Sport,2022,Conv,0.402346841,2.7967686,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,183.4421685,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010144547,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
376,2022 Lincoln Corsair FWD,2022,Conv,0.370397765,2.611759615,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,187.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007880673,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
377,2022 Bentley Flying Spur,2022,Conv,0.388624639,2.494805333,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,404.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010967433,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
378,2022 Toyota Corolla Hatchback XSE,2022,Conv,0.34877257,2.207555262,0,-0.53,0.59,2.6,0,1587.572,10000,1,10000,9.89,125.2775785,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008422511,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
379,2022 Cadillac XT5 AWD,2022,Conv,0.409812793,2.714998764,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,231.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008215512,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
380,2022 Porsche Panamera 4 ST,2022,Conv,0.424936028,2.410068728,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,242.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010798022,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
381,2022 Acura RDX FWD A-SPEC,2022,Conv,0.394088114,2.694966223,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,200.056,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008550044,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
382,2022 Toyota Camry XSE,2022,Conv,0.354128772,2.25910903,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,225.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008627758,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
383,2022 Genesis G90 RWD,2022,Conv,0.358461792,2.435415129,0,-0.53,0.59,2.6,0,2267.96,10000,1,10000,9.89,313.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01034859,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
384,2022 Ford Transit Connect Van FWD,2022,Conv,0.311867815,3.320586907,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,121.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.00673944,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
385,2022 Cadillac CT4 AWD,2022,Conv,0.379559691,2.192666582,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,176.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010621052,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
386,2022 Cadillac CT5 AWD,2022,Conv,0.408790293,2.324345029,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,175.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01091423,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
387,2022 Nissan Altima SV/SL,2022,Conv,0.290855106,2.270712878,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,140.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008372321,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
388,2022 Toyota Camry AWD XLE/XSE,2022,Conv,0.328633063,2.267049659,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,151.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010390723,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
389,2022 Porsche 718 Cayman T,2022,Conv,0.368981468,1.951804483,0,-0.53,0.59,2.6,0,1587.572,10000,1,10000,9.89,223.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.014291231,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
390,2022 Honda Pilot AWD TrailSport,2022,Conv,0.404819219,3.043081656,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,208.796,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007462158,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
391,2022 Volkswagen Taos 4motion,2022,Conv,0.372327866,2.560414234,0,-0.53,0.59,2.6,0,1700.97,10000,1,10000,9.89,118.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009894261,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
392,2022 GMC Acadia AWD,2022,Conv,0.400069339,2.757931903,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,171.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008209946,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
393,2022 Ford Mustang HO Convertible,2022,Conv,0.388754166,2.245212929,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,246.0809578,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011880858,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
